sales,region,date
1665.0,north,2020-11-01
1551.0,south,2020-11-01
1770.0,east,2020-11-01
1593.0,west,2020-11-01
1734.0,north,2020-11-02
1500.0,south,2020-11-02
1740.0,east,2020-11-02
1686.0,west,2020-11-02
1551.0,north,2020-11-03
1752.0,south,2020-11-03
1746.0,east,2020-11-03
1581.0,west,2020-11-03
1773.0,north,2020-11-04
1788.0,south,2020-11-04
1545.0,east,2020-11-04
1506.0,west,2020-11-04
1644.0,north,2020-11-05
1605.0,south,2020-11-05
1686.0,east,2020-11-05
1539.0,west,2020-11-05
1725.0,north,2020-11-06
1599.0,south,2020-11-06
1659.0,east,2020-11-06
1575.0,west,2020-11-06
1653.0,north,2020-11-07
1641.0,south,2020-11-07
1587.0,east,2020-11-07
1758.0,west,2020-11-07
1785.0,north,2020-11-08
1695.0,south,2020-11-08
1581.0,east,2020-11-08
1734.0,west,2020-11-08
1788.0,north,2020-11-09
1593.0,south,2020-11-09
1593.0,east,2020-11-09
1512.0,west,2020-11-09
1638.0,north,2020-11-10
1734.0,south,2020-11-10
1695.0,east,2020-11-10
1638.0,west,2020-11-10
1695.0,north,2020-11-11
1533.0,south,2020-11-11
1731.0,east,2020-11-11
1689.0,west,2020-11-11
1713.0,north,2020-11-12
1596.0,south,2020-11-12
1686.0,east,2020-11-12
1515.0,west,2020-11-12
1581.0,north,2020-11-13
1521.0,south,2020-11-13
1677.0,east,2020-11-13
1635.0,west,2020-11-13
1749.0,north,2020-11-14
1542.0,south,2020-11-14
1602.0,east,2020-11-14
1557.0,west,2020-11-14
1686.0,north,2020-11-15
1638.0,south,2020-11-15
1794.0,east,2020-11-15
1659.0,west,2020-11-15
1773.0,north,2020-11-16
1671.0,south,2020-11-16
1626.0,east,2020-11-16
1725.0,west,2020-11-16
1686.0,north,2020-11-17
1521.0,south,2020-11-17
1734.0,east,2020-11-17
1530.0,west,2020-11-17
1698.0,north,2020-11-18
1770.0,south,2020-11-18
1752.0,east,2020-11-18
1662.0,west,2020-11-18
1566.0,north,2020-11-19
1590.0,south,2020-11-19
1635.0,east,2020-11-19
1698.0,west,2020-11-19
1683.0,north,2020-11-20
1653.0,south,2020-11-20
1527.0,east,2020-11-20
1524.0,west,2020-11-20
1593.0,north,2020-11-21
1656.0,south,2020-11-21
1623.0,east,2020-11-21
1638.0,west,2020-11-21
1596.0,north,2020-11-22
1575.0,south,2020-11-22
1656.0,east,2020-11-22
1725.0,west,2020-11-22
1767.0,north,2020-11-23
1650.0,south,2020-11-23
1641.0,east,2020-11-23
1632.0,west,2020-11-23
1602.0,north,2020-11-24
1632.0,south,2020-11-24
1743.0,east,2020-11-24
1617.0,west,2020-11-24
1725.0,north,2020-11-25
1761.0,south,2020-11-25
1791.0,east,2020-11-25
1620.0,west,2020-11-25
1770.0,north,2020-11-26
1791.0,south,2020-11-26
1665.0,east,2020-11-26
1743.0,west,2020-11-26
1632.0,north,2020-11-27
1587.0,south,2020-11-27
1680.0,east,2020-11-27
1656.0,west,2020-11-27
1746.0,north,2020-11-28
1599.0,south,2020-11-28
1719.0,east,2020-11-28
1794.0,west,2020-11-28
1758.0,north,2020-11-29
1557.0,south,2020-11-29
1647.0,east,2020-11-29
1740.0,west,2020-11-29
1635.0,north,2020-11-30
1584.0,south,2020-11-30
1614.0,east,2020-11-30
1749.0,west,2020-11-30
1587.0,north,2020-12-01
1719.0,south,2020-12-01
1620.0,east,2020-12-01
1656.0,west,2020-12-01
1554.0,north,2020-12-02
1755.0,south,2020-12-02
1737.0,east,2020-12-02
1548.0,west,2020-12-02
1572.0,north,2020-12-03
1560.0,south,2020-12-03
1746.0,east,2020-12-03
1788.0,west,2020-12-03
1638.0,north,2020-12-04
1626.0,south,2020-12-04
1518.0,east,2020-12-04
1773.0,west,2020-12-04
1707.0,north,2020-12-05
1614.0,south,2020-12-05
1722.0,east,2020-12-05
1524.0,west,2020-12-05
1560.0,north,2020-12-06
1617.0,south,2020-12-06
1566.0,east,2020-12-06
1515.0,west,2020-12-06
1509.0,north,2020-12-07
1545.0,south,2020-12-07
1596.0,east,2020-12-07
1671.0,west,2020-12-07
1686.0,north,2020-12-08
1785.0,south,2020-12-08
1800.0,east,2020-12-08
1590.0,west,2020-12-08
1788.0,north,2020-12-09
1788.0,south,2020-12-09
1584.0,east,2020-12-09
1665.0,west,2020-12-09
1620.0,north,2020-12-10
1725.0,south,2020-12-10
1569.0,east,2020-12-10
1533.0,west,2020-12-10
1503.0,north,2020-12-11
1713.0,south,2020-12-11
1650.0,east,2020-12-11
1776.0,west,2020-12-11
1629.0,north,2020-12-12
1662.0,south,2020-12-12
1623.0,east,2020-12-12
1590.0,west,2020-12-12
1650.0,north,2020-12-13
1647.0,south,2020-12-13
1683.0,east,2020-12-13
1530.0,west,2020-12-13
1746.0,north,2020-12-14
1551.0,south,2020-12-14
1548.0,east,2020-12-14
1767.0,west,2020-12-14
1785.0,north,2020-12-15
1734.0,south,2020-12-15
1578.0,east,2020-12-15
1596.0,west,2020-12-15
1779.0,north,2020-12-16
1770.0,south,2020-12-16
1581.0,east,2020-12-16
1614.0,west,2020-12-16
1506.0,north,2020-12-17
1533.0,south,2020-12-17
1677.0,east,2020-12-17
1737.0,west,2020-12-17
1635.0,north,2020-12-18
1800.0,south,2020-12-18
1794.0,east,2020-12-18
1653.0,west,2020-12-18
1719.0,north,2020-12-19
1674.0,south,2020-12-19
1575.0,east,2020-12-19
1650.0,west,2020-12-19
1707.0,north,2020-12-20
1692.0,south,2020-12-20
1614.0,east,2020-12-20
1563.0,west,2020-12-20
1575.0,north,2020-12-21
1506.0,south,2020-12-21
1599.0,east,2020-12-21
1686.0,west,2020-12-21
1518.0,north,2020-12-22
1677.0,south,2020-12-22
1722.0,east,2020-12-22
1566.0,west,2020-12-22
1677.0,north,2020-12-23
1542.0,south,2020-12-23
1785.0,east,2020-12-23
1671.0,west,2020-12-23
1725.0,north,2020-12-24
1506.0,south,2020-12-24
1563.0,east,2020-12-24
1668.0,west,2020-12-24
1782.0,north,2020-12-25
1557.0,south,2020-12-25
1797.0,east,2020-12-25
1563.0,west,2020-12-25
1554.0,north,2020-12-26
1650.0,south,2020-12-26
1698.0,east,2020-12-26
1737.0,west,2020-12-26
1770.0,north,2020-12-27
1734.0,south,2020-12-27
1770.0,east,2020-12-27
1524.0,west,2020-12-27
1725.0,north,2020-12-28
1536.0,south,2020-12-28
1758.0,east,2020-12-28
1683.0,west,2020-12-28
1518.0,north,2020-12-29
1677.0,south,2020-12-29
1614.0,east,2020-12-29
1767.0,west,2020-12-29
1524.0,north,2020-12-30
1530.0,south,2020-12-30
1584.0,east,2020-12-30
1791.0,west,2020-12-30
1740.0,north,2020-12-31
1698.0,south,2020-12-31
1770.0,east,2020-12-31
1650.0,west,2020-12-31
1536.0,north,2021-01-01
1542.0,south,2021-01-01
1671.0,east,2021-01-01
1752.0,west,2021-01-01
1794.0,north,2021-01-02
1620.0,south,2021-01-02
1584.0,east,2021-01-02
1503.0,west,2021-01-02
1758.0,north,2021-01-03
1578.0,south,2021-01-03
1677.0,east,2021-01-03
1722.0,west,2021-01-03
1590.0,north,2021-01-04
1785.0,south,2021-01-04
1731.0,east,2021-01-04
1686.0,west,2021-01-04
1536.0,north,2021-01-05
1578.0,south,2021-01-05
1683.0,east,2021-01-05
1608.0,west,2021-01-05
1743.0,north,2021-01-06
1743.0,south,2021-01-06
1638.0,east,2021-01-06
1788.0,west,2021-01-06
1716.0,north,2021-01-07
1602.0,south,2021-01-07
1596.0,east,2021-01-07
1797.0,west,2021-01-07
1662.0,north,2021-01-08
1668.0,south,2021-01-08
1662.0,east,2021-01-08
1521.0,west,2021-01-08
1563.0,north,2021-01-09
1647.0,south,2021-01-09
1743.0,east,2021-01-09
1653.0,west,2021-01-09
1731.0,north,2021-01-10
1608.0,south,2021-01-10
1512.0,east,2021-01-10
1545.0,west,2021-01-10
1740.0,north,2021-01-11
1611.0,south,2021-01-11
1536.0,east,2021-01-11
1626.0,west,2021-01-11
1614.0,north,2021-01-12
1572.0,south,2021-01-12
1539.0,east,2021-01-12
1605.0,west,2021-01-12
1545.0,north,2021-01-13
1542.0,south,2021-01-13
1779.0,east,2021-01-13
1680.0,west,2021-01-13
1701.0,north,2021-01-14
1677.0,south,2021-01-14
1614.0,east,2021-01-14
1590.0,west,2021-01-14
2025.0,north,2021-01-15
2195.0,south,2021-01-15
2180.0,east,2021-01-15
2395.0,west,2021-01-15
2110.0,north,2021-01-16
2145.0,south,2021-01-16
2340.0,east,2021-01-16
2390.0,west,2021-01-16
2475.0,north,2021-01-17
2320.0,south,2021-01-17
2105.0,east,2021-01-17
2090.0,west,2021-01-17
2050.0,north,2021-01-18
2410.0,south,2021-01-18
2125.0,east,2021-01-18
2325.0,west,2021-01-18
2335.0,north,2021-01-19
2105.0,south,2021-01-19
2340.0,east,2021-01-19
2420.0,west,2021-01-19
2415.0,north,2021-01-20
2495.0,south,2021-01-20
2070.0,east,2021-01-20
2405.0,west,2021-01-20
2090.0,north,2021-01-21
2145.0,south,2021-01-21
2245.0,east,2021-01-21
2330.0,west,2021-01-21
2460.0,north,2021-01-22
2230.0,south,2021-01-22
2010.0,east,2021-01-22
2380.0,west,2021-01-22
2025.0,north,2021-01-23
2085.0,south,2021-01-23
2420.0,east,2021-01-23
2175.0,west,2021-01-23
2015.0,north,2021-01-24
2445.0,south,2021-01-24
2255.0,east,2021-01-24
2085.0,west,2021-01-24
2210.0,north,2021-01-25
2145.0,south,2021-01-25
2200.0,east,2021-01-25
2160.0,west,2021-01-25
2050.0,north,2021-01-26
2280.0,south,2021-01-26
2165.0,east,2021-01-26
2345.0,west,2021-01-26
2000.0,north,2021-01-27
2010.0,south,2021-01-27
2060.0,east,2021-01-27
2020.0,west,2021-01-27
2140.0,north,2021-01-28
2310.0,south,2021-01-28
2285.0,east,2021-01-28
2005.0,west,2021-01-28
2295.0,north,2021-01-29
2195.0,south,2021-01-29
2465.0,east,2021-01-29
2095.0,west,2021-01-29
2400.0,north,2021-01-30
2290.0,south,2021-01-30
2370.0,east,2021-01-30
2165.0,west,2021-01-30
2430.0,north,2021-01-31
2260.0,south,2021-01-31
2215.0,east,2021-01-31
2145.0,west,2021-01-31
2350.0,north,2021-02-01
2180.0,south,2021-02-01
2290.0,east,2021-02-01
2115.0,west,2021-02-01
2315.0,north,2021-02-02
2100.0,south,2021-02-02
2430.0,east,2021-02-02
2215.0,west,2021-02-02
2000.0,north,2021-02-03
2355.0,south,2021-02-03
2110.0,east,2021-02-03
2240.0,west,2021-02-03
2380.0,north,2021-02-04
2305.0,south,2021-02-04
2300.0,east,2021-02-04
2120.0,west,2021-02-04
2185.0,north,2021-02-05
2295.0,south,2021-02-05
2215.0,east,2021-02-05
2050.0,west,2021-02-05
2225.0,north,2021-02-06
2405.0,south,2021-02-06
2095.0,east,2021-02-06
2200.0,west,2021-02-06
2070.0,north,2021-02-07
2065.0,south,2021-02-07
2080.0,east,2021-02-07
2010.0,west,2021-02-07
2395.0,north,2021-02-08
2345.0,south,2021-02-08
2085.0,east,2021-02-08
2250.0,west,2021-02-08
2045.0,north,2021-02-09
2345.0,south,2021-02-09
2455.0,east,2021-02-09
2260.0,west,2021-02-09
2130.0,north,2021-02-10
2035.0,south,2021-02-10
2045.0,east,2021-02-10
2145.0,west,2021-02-10
2320.0,north,2021-02-11
2350.0,south,2021-02-11
2085.0,east,2021-02-11
2160.0,west,2021-02-11
2375.0,north,2021-02-12
2230.0,south,2021-02-12
2230.0,east,2021-02-12
2130.0,west,2021-02-12
2425.0,north,2021-02-13
2465.0,south,2021-02-13
2105.0,east,2021-02-13
2485.0,west,2021-02-13
2340.0,north,2021-02-14
2240.0,south,2021-02-14
2285.0,east,2021-02-14
2375.0,west,2021-02-14
2110.0,north,2021-02-15
2325.0,south,2021-02-15
2265.0,east,2021-02-15
2175.0,west,2021-02-15
2295.0,north,2021-02-16
2250.0,south,2021-02-16
2180.0,east,2021-02-16
2465.0,west,2021-02-16
2380.0,north,2021-02-17
2130.0,south,2021-02-17
2350.0,east,2021-02-17
2470.0,west,2021-02-17
2005.0,north,2021-02-18
2125.0,south,2021-02-18
2480.0,east,2021-02-18
2240.0,west,2021-02-18
2125.0,north,2021-02-19
2425.0,south,2021-02-19
2050.0,east,2021-02-19
2045.0,west,2021-02-19
2260.0,north,2021-02-20
2105.0,south,2021-02-20
2420.0,east,2021-02-20
2400.0,west,2021-02-20
2345.0,north,2021-02-21
2040.0,south,2021-02-21
2170.0,east,2021-02-21
2445.0,west,2021-02-21
2145.0,north,2021-02-22
2050.0,south,2021-02-22
2200.0,east,2021-02-22
2140.0,west,2021-02-22
2490.0,north,2021-02-23
2370.0,south,2021-02-23
2055.0,east,2021-02-23
2380.0,west,2021-02-23
2330.0,north,2021-02-24
2420.0,south,2021-02-24
2235.0,east,2021-02-24
2045.0,west,2021-02-24
2205.0,north,2021-02-25
2065.0,south,2021-02-25
2300.0,east,2021-02-25
2035.0,west,2021-02-25
2455.0,north,2021-02-26
2350.0,south,2021-02-26
2270.0,east,2021-02-26
2315.0,west,2021-02-26
2000.0,north,2021-02-27
2305.0,south,2021-02-27
2150.0,east,2021-02-27
2305.0,west,2021-02-27
2145.0,north,2021-02-28
2155.0,south,2021-02-28
2290.0,east,2021-02-28
2155.0,west,2021-02-28
2360.0,north,2021-03-01
2430.0,south,2021-03-01
2185.0,east,2021-03-01
2245.0,west,2021-03-01
2370.0,north,2021-03-02
2300.0,south,2021-03-02
2215.0,east,2021-03-02
2225.0,west,2021-03-02
2405.0,north,2021-03-03
2000.0,south,2021-03-03
2025.0,east,2021-03-03
2380.0,west,2021-03-03
2390.0,north,2021-03-04
2335.0,south,2021-03-04
2205.0,east,2021-03-04
2035.0,west,2021-03-04
2080.0,north,2021-03-05
2340.0,south,2021-03-05
2045.0,east,2021-03-05
2005.0,west,2021-03-05
2075.0,north,2021-03-06
2190.0,south,2021-03-06
2305.0,east,2021-03-06
2190.0,west,2021-03-06
2220.0,north,2021-03-07
2025.0,south,2021-03-07
2350.0,east,2021-03-07
2425.0,west,2021-03-07
2170.0,north,2021-03-08
2095.0,south,2021-03-08
2475.0,east,2021-03-08
2395.0,west,2021-03-08
2380.0,north,2021-03-09
2000.0,south,2021-03-09
2180.0,east,2021-03-09
2365.0,west,2021-03-09
2380.0,north,2021-03-10
2320.0,south,2021-03-10
2005.0,east,2021-03-10
2270.0,west,2021-03-10
2005.0,north,2021-03-11
2410.0,south,2021-03-11
2065.0,east,2021-03-11
2170.0,west,2021-03-11
2175.0,north,2021-03-12
2310.0,south,2021-03-12
2490.0,east,2021-03-12
2400.0,west,2021-03-12
2065.0,north,2021-03-13
2165.0,south,2021-03-13
2305.0,east,2021-03-13
2100.0,west,2021-03-13
2245.0,north,2021-03-14
2365.0,south,2021-03-14
2300.0,east,2021-03-14
2340.0,west,2021-03-14
2330.0,north,2021-03-15
2445.0,south,2021-03-15
2390.0,east,2021-03-15
2210.0,west,2021-03-15
2365.0,north,2021-03-16
2500.0,south,2021-03-16
2235.0,east,2021-03-16
2480.0,west,2021-03-16
2065.0,north,2021-03-17
2325.0,south,2021-03-17
2480.0,east,2021-03-17
2265.0,west,2021-03-17
2440.0,north,2021-03-18
2020.0,south,2021-03-18
2115.0,east,2021-03-18
2075.0,west,2021-03-18
2035.0,north,2021-03-19
2495.0,south,2021-03-19
2340.0,east,2021-03-19
2220.0,west,2021-03-19
2380.0,north,2021-03-20
2360.0,south,2021-03-20
2325.0,east,2021-03-20
2340.0,west,2021-03-20
2300.0,north,2021-03-21
2030.0,south,2021-03-21
2110.0,east,2021-03-21
2490.0,west,2021-03-21
2420.0,north,2021-03-22
2030.0,south,2021-03-22
2450.0,east,2021-03-22
2315.0,west,2021-03-22
2470.0,north,2021-03-23
2240.0,south,2021-03-23
2155.0,east,2021-03-23
2005.0,west,2021-03-23
2005.0,north,2021-03-24
2075.0,south,2021-03-24
2080.0,east,2021-03-24
2395.0,west,2021-03-24
2435.0,north,2021-03-25
2055.0,south,2021-03-25
2130.0,east,2021-03-25
2365.0,west,2021-03-25
2320.0,north,2021-03-26
2325.0,south,2021-03-26
2210.0,east,2021-03-26
2225.0,west,2021-03-26
2465.0,north,2021-03-27
2175.0,south,2021-03-27
2145.0,east,2021-03-27
2085.0,west,2021-03-27
2310.0,north,2021-03-28
2070.0,south,2021-03-28
2355.0,east,2021-03-28
2410.0,west,2021-03-28
2475.0,north,2021-03-29
2005.0,south,2021-03-29
2025.0,east,2021-03-29
2265.0,west,2021-03-29
2090.0,north,2021-03-30
2390.0,south,2021-03-30
2410.0,east,2021-03-30
2035.0,west,2021-03-30
2475.0,north,2021-03-31
2135.0,south,2021-03-31
2440.0,east,2021-03-31
2105.0,west,2021-03-31
2405.0,north,2021-04-01
2000.0,south,2021-04-01
2480.0,east,2021-04-01
2495.0,west,2021-04-01
2260.0,north,2021-04-02
2100.0,south,2021-04-02
2480.0,east,2021-04-02
2325.0,west,2021-04-02
2345.0,north,2021-04-03
2005.0,south,2021-04-03
2175.0,east,2021-04-03
2330.0,west,2021-04-03
2480.0,north,2021-04-04
2455.0,south,2021-04-04
2165.0,east,2021-04-04
2355.0,west,2021-04-04
2270.0,north,2021-04-05
2415.0,south,2021-04-05
2150.0,east,2021-04-05
2215.0,west,2021-04-05
2440.0,north,2021-04-06
2435.0,south,2021-04-06
2255.0,east,2021-04-06
2260.0,west,2021-04-06
2020.0,north,2021-04-07
2125.0,south,2021-04-07
2120.0,east,2021-04-07
2070.0,west,2021-04-07
2135.0,north,2021-04-08
2050.0,south,2021-04-08
2400.0,east,2021-04-08
2040.0,west,2021-04-08
2265.0,north,2021-04-09
2340.0,south,2021-04-09
2245.0,east,2021-04-09
2450.0,west,2021-04-09
2385.0,north,2021-04-10
2255.0,south,2021-04-10
2065.0,east,2021-04-10
2295.0,west,2021-04-10
2415.0,north,2021-04-11
2355.0,south,2021-04-11
2425.0,east,2021-04-11
2150.0,west,2021-04-11
2285.0,north,2021-04-12
2315.0,south,2021-04-12
2080.0,east,2021-04-12
2305.0,west,2021-04-12
2115.0,north,2021-04-13
2380.0,south,2021-04-13
2195.0,east,2021-04-13
2325.0,west,2021-04-13
2045.0,north,2021-04-14
2370.0,south,2021-04-14
2485.0,east,2021-04-14
2085.0,west,2021-04-14
2185.0,north,2021-04-15
2275.0,south,2021-04-15
2050.0,east,2021-04-15
2320.0,west,2021-04-15
2335.0,north,2021-04-16
2415.0,south,2021-04-16
2115.0,east,2021-04-16
2380.0,west,2021-04-16
2375.0,north,2021-04-17
2250.0,south,2021-04-17
2415.0,east,2021-04-17
2395.0,west,2021-04-17
2005.0,north,2021-04-18
2215.0,south,2021-04-18
2405.0,east,2021-04-18
2265.0,west,2021-04-18
2160.0,north,2021-04-19
2115.0,south,2021-04-19
2175.0,east,2021-04-19
2420.0,west,2021-04-19
2290.0,north,2021-04-20
2115.0,south,2021-04-20
2110.0,east,2021-04-20
2395.0,west,2021-04-20
2400.0,north,2021-04-21
2195.0,south,2021-04-21
2095.0,east,2021-04-21
2330.0,west,2021-04-21
2235.0,north,2021-04-22
2195.0,south,2021-04-22
2480.0,east,2021-04-22
2270.0,west,2021-04-22
2280.0,north,2021-04-23
2065.0,south,2021-04-23
2065.0,east,2021-04-23
2260.0,west,2021-04-23
2440.0,north,2021-04-24
2130.0,south,2021-04-24
2345.0,east,2021-04-24
2020.0,west,2021-04-24
2275.0,north,2021-04-25
2375.0,south,2021-04-25
2340.0,east,2021-04-25
2300.0,west,2021-04-25
2260.0,north,2021-04-26
2295.0,south,2021-04-26
2295.0,east,2021-04-26
2115.0,west,2021-04-26
2095.0,north,2021-04-27
2010.0,south,2021-04-27
2245.0,east,2021-04-27
2245.0,west,2021-04-27
2385.0,north,2021-04-28
2230.0,south,2021-04-28
2285.0,east,2021-04-28
2115.0,west,2021-04-28
2150.0,north,2021-04-29
2065.0,south,2021-04-29
2110.0,east,2021-04-29
2175.0,west,2021-04-29
2320.0,north,2021-04-30
2435.0,south,2021-04-30
2050.0,east,2021-04-30
2165.0,west,2021-04-30
2460.0,north,2021-05-01
2165.0,south,2021-05-01
2110.0,east,2021-05-01
2320.0,west,2021-05-01
2305.0,north,2021-05-02
2145.0,south,2021-05-02
2460.0,east,2021-05-02
2260.0,west,2021-05-02
2355.0,north,2021-05-03
2070.0,south,2021-05-03
2455.0,east,2021-05-03
2090.0,west,2021-05-03
2270.0,north,2021-05-04
2425.0,south,2021-05-04
2415.0,east,2021-05-04
2065.0,west,2021-05-04
2315.0,north,2021-05-05
2120.0,south,2021-05-05
2330.0,east,2021-05-05
2295.0,west,2021-05-05
2120.0,north,2021-05-06
2050.0,south,2021-05-06
2140.0,east,2021-05-06
2230.0,west,2021-05-06
2090.0,north,2021-05-07
2335.0,south,2021-05-07
2125.0,east,2021-05-07
2380.0,west,2021-05-07
2090.0,north,2021-05-08
2490.0,south,2021-05-08
2200.0,east,2021-05-08
2045.0,west,2021-05-08
2140.0,north,2021-05-09
2115.0,south,2021-05-09
2045.0,east,2021-05-09
2385.0,west,2021-05-09
2250.0,north,2021-05-10
2325.0,south,2021-05-10
2325.0,east,2021-05-10
2400.0,west,2021-05-10
2120.0,north,2021-05-11
2165.0,south,2021-05-11
2175.0,east,2021-05-11
2190.0,west,2021-05-11
2155.0,north,2021-05-12
2325.0,south,2021-05-12
2025.0,east,2021-05-12
2455.0,west,2021-05-12
2330.0,north,2021-05-13
2210.0,south,2021-05-13
2010.0,east,2021-05-13
2320.0,west,2021-05-13
2135.0,north,2021-05-14
2500.0,south,2021-05-14
2140.0,east,2021-05-14
2190.0,west,2021-05-14
2240.0,north,2021-05-15
2180.0,south,2021-05-15
2020.0,east,2021-05-15
2390.0,west,2021-05-15
2375.0,north,2021-05-16
2050.0,south,2021-05-16
2080.0,east,2021-05-16
2055.0,west,2021-05-16
2020.0,north,2021-05-17
2470.0,south,2021-05-17
2220.0,east,2021-05-17
2255.0,west,2021-05-17
2185.0,north,2021-05-18
2455.0,south,2021-05-18
2270.0,east,2021-05-18
2415.0,west,2021-05-18
2400.0,north,2021-05-19
2300.0,south,2021-05-19
2175.0,east,2021-05-19
2020.0,west,2021-05-19
2195.0,north,2021-05-20
2050.0,south,2021-05-20
2055.0,east,2021-05-20
2300.0,west,2021-05-20
2480.0,north,2021-05-21
2240.0,south,2021-05-21
2025.0,east,2021-05-21
2480.0,west,2021-05-21
2430.0,north,2021-05-22
2100.0,south,2021-05-22
2420.0,east,2021-05-22
2410.0,west,2021-05-22
2155.0,north,2021-05-23
2345.0,south,2021-05-23
2045.0,east,2021-05-23
2240.0,west,2021-05-23
2390.0,north,2021-05-24
2210.0,south,2021-05-24
2105.0,east,2021-05-24
2075.0,west,2021-05-24
2020.0,north,2021-05-25
2105.0,south,2021-05-25
2295.0,east,2021-05-25
2005.0,west,2021-05-25
2475.0,north,2021-05-26
2210.0,south,2021-05-26
2040.0,east,2021-05-26
2085.0,west,2021-05-26
2080.0,north,2021-05-27
2260.0,south,2021-05-27
2345.0,east,2021-05-27
2160.0,west,2021-05-27
2205.0,north,2021-05-28
2055.0,south,2021-05-28
2280.0,east,2021-05-28
2205.0,west,2021-05-28
2150.0,north,2021-05-29
2450.0,south,2021-05-29
2005.0,east,2021-05-29
2115.0,west,2021-05-29
2380.0,north,2021-05-30
2225.0,south,2021-05-30
2485.0,east,2021-05-30
2310.0,west,2021-05-30
2395.0,north,2021-05-31
2095.0,south,2021-05-31
2220.0,east,2021-05-31
2130.0,west,2021-05-31
2140.0,north,2021-06-01
2450.0,south,2021-06-01
2055.0,east,2021-06-01
2215.0,west,2021-06-01
2015.0,north,2021-06-02
2350.0,south,2021-06-02
2005.0,east,2021-06-02
2015.0,west,2021-06-02
2375.0,north,2021-06-03
2025.0,south,2021-06-03
2375.0,east,2021-06-03
2300.0,west,2021-06-03
2405.0,north,2021-06-04
2135.0,south,2021-06-04
2315.0,east,2021-06-04
2300.0,west,2021-06-04
2425.0,north,2021-06-05
2400.0,south,2021-06-05
2245.0,east,2021-06-05
2085.0,west,2021-06-05
2020.0,north,2021-06-06
2190.0,south,2021-06-06
2450.0,east,2021-06-06
2245.0,west,2021-06-06
2390.0,north,2021-06-07
2020.0,south,2021-06-07
2360.0,east,2021-06-07
2070.0,west,2021-06-07
2290.0,north,2021-06-08
2035.0,south,2021-06-08
2450.0,east,2021-06-08
2120.0,west,2021-06-08
2480.0,north,2021-06-09
2500.0,south,2021-06-09
2365.0,east,2021-06-09
2330.0,west,2021-06-09
2280.0,north,2021-06-10
2015.0,south,2021-06-10
2500.0,east,2021-06-10
2405.0,west,2021-06-10
2385.0,north,2021-06-11
2090.0,south,2021-06-11
2300.0,east,2021-06-11
2350.0,west,2021-06-11
2095.0,north,2021-06-12
2375.0,south,2021-06-12
2270.0,east,2021-06-12
2365.0,west,2021-06-12
2205.0,north,2021-06-13
2260.0,south,2021-06-13
2135.0,east,2021-06-13
2280.0,west,2021-06-13
2485.0,north,2021-06-14
2025.0,south,2021-06-14
2460.0,east,2021-06-14
2285.0,west,2021-06-14
2090.0,north,2021-06-15
2075.0,south,2021-06-15
2125.0,east,2021-06-15
2085.0,west,2021-06-15
2410.0,north,2021-06-16
2265.0,south,2021-06-16
2145.0,east,2021-06-16
2320.0,west,2021-06-16
2260.0,north,2021-06-17
2460.0,south,2021-06-17
2060.0,east,2021-06-17
2120.0,west,2021-06-17
2325.0,north,2021-06-18
2275.0,south,2021-06-18
2285.0,east,2021-06-18
2150.0,west,2021-06-18
2160.0,north,2021-06-19
2020.0,south,2021-06-19
2430.0,east,2021-06-19
2025.0,west,2021-06-19
2280.0,north,2021-06-20
2425.0,south,2021-06-20
2230.0,east,2021-06-20
2160.0,west,2021-06-20
2360.0,north,2021-06-21
2305.0,south,2021-06-21
2105.0,east,2021-06-21
2290.0,west,2021-06-21
2280.0,north,2021-06-22
2010.0,south,2021-06-22
2095.0,east,2021-06-22
2270.0,west,2021-06-22
2080.0,north,2021-06-23
2345.0,south,2021-06-23
2240.0,east,2021-06-23
2425.0,west,2021-06-23
2390.0,north,2021-06-24
2155.0,south,2021-06-24
2060.0,east,2021-06-24
2055.0,west,2021-06-24
2140.0,north,2021-06-25
2340.0,south,2021-06-25
2030.0,east,2021-06-25
2310.0,west,2021-06-25
2065.0,north,2021-06-26
2330.0,south,2021-06-26
2145.0,east,2021-06-26
2050.0,west,2021-06-26
2095.0,north,2021-06-27
2460.0,south,2021-06-27
2195.0,east,2021-06-27
2020.0,west,2021-06-27
2185.0,north,2021-06-28
2190.0,south,2021-06-28
2050.0,east,2021-06-28
2045.0,west,2021-06-28
2155.0,north,2021-06-29
2135.0,south,2021-06-29
2280.0,east,2021-06-29
2485.0,west,2021-06-29
2040.0,north,2021-06-30
2130.0,south,2021-06-30
2490.0,east,2021-06-30
2160.0,west,2021-06-30
2065.0,north,2021-07-01
2355.0,south,2021-07-01
2205.0,east,2021-07-01
2265.0,west,2021-07-01
2005.0,north,2021-07-02
2450.0,south,2021-07-02
2500.0,east,2021-07-02
2445.0,west,2021-07-02
2460.0,north,2021-07-03
2060.0,south,2021-07-03
2090.0,east,2021-07-03
2415.0,west,2021-07-03
2395.0,north,2021-07-04
2370.0,south,2021-07-04
2110.0,east,2021-07-04
2395.0,west,2021-07-04
2205.0,north,2021-07-05
2245.0,south,2021-07-05
2330.0,east,2021-07-05
2010.0,west,2021-07-05
2430.0,north,2021-07-06
2125.0,south,2021-07-06
2235.0,east,2021-07-06
2175.0,west,2021-07-06
2460.0,north,2021-07-07
2500.0,south,2021-07-07
2315.0,east,2021-07-07
2120.0,west,2021-07-07
2040.0,north,2021-07-08
2425.0,south,2021-07-08
2375.0,east,2021-07-08
